datetime,ets150d0,erefaod0
2016-02-14 00:00:00+00:00,0.21,2.0
2016-02-15 00:00:00+00:00,0.06,0.8
2016-02-16 00:00:00+00:00,0.09,0.9
2016-02-17 00:00:00+00:00,0.08,0.9
2016-02-18 00:00:00+00:00,0.39,1.0
2016-02-19 00:00:00+00:00,0.1,0.8
2016-02-20 00:00:00+00:00,0.11,0.7
2016-02-21 00:00:00+00:00,0.28,1.2
2016-02-22 00:00:00+00:00,0.37,1.4
2016-02-23 00:00:00+00:00,0.07,0.8
2016-02-24 00:00:00+00:00,0.53,1.3
2016-02-25 00:00:00+00:00,0.13,1.2
2016-02-26 00:00:00+00:00,0.58,1.5
2016-02-27 00:00:00+00:00,0.94,2.2
2016-02-28 00:00:00+00:00,0.28,2.4
2016-02-29 00:00:00+00:00,0.09,0.7
2016-03-01 00:00:00+00:00,0.18,0.9
2016-03-02 00:00:00+00:00,0.17,1.9
2016-03-03 00:00:00+00:00,0.3,1.4
2016-03-04 00:00:00+00:00,0.33,1.7
2016-03-05 00:00:00+00:00,0.11,1.1
2016-03-06 00:00:00+00:00,0.59,1.2
2016-03-07 00:00:00+00:00,0.85,1.3
2016-03-08 00:00:00+00:00,0.4,1.1
2016-03-09 00:00:00+00:00,1.7,2.5
2016-03-10 00:00:00+00:00,1.55,1.9
2016-03-11 00:00:00+00:00,1.33,1.8
2016-03-12 00:00:00+00:00,0.98,1.9
2016-03-13 00:00:00+00:00,0.25,1.1
2016-03-14 00:00:00+00:00,1.4,1.9
2016-03-15 00:00:00+00:00,0.48,1.5
2016-03-16 00:00:00+00:00,0.84,2.3
2016-03-17 00:00:00+00:00,2.34,2.8
2016-03-18 00:00:00+00:00,2.36,2.7
2016-03-19 00:00:00+00:00,2.47,3.0
2016-03-20 00:00:00+00:00,2.12,2.6
2016-03-21 00:00:00+00:00,1.53,1.9
2016-03-22 00:00:00+00:00,1.57,2.4
2016-03-23 00:00:00+00:00,0.53,2.4
2016-03-24 00:00:00+00:00,1.28,2.2
2016-03-25 00:00:00+00:00,0.28,1.4
2016-03-26 00:00:00+00:00,1.7,2.8
2016-03-27 00:00:00+00:00,2.07,3.5
2016-03-28 00:00:00+00:00,1.17,3.1
2016-03-29 00:00:00+00:00,2.39,2.9
2016-03-30 00:00:00+00:00,0.87,3.5
2016-03-31 00:00:00+00:00,2.01,4.5
2016-04-01 00:00:00+00:00,0.76,2.9
2016-04-02 00:00:00+00:00,0.64,3.6
2016-04-03 00:00:00+00:00,2.0,5.3
2016-04-04 00:00:00+00:00,2.75,5.5
2016-04-05 00:00:00+00:00,1.35,4.6
2016-04-06 00:00:00+00:00,0.3,1.6
2016-04-07 00:00:00+00:00,0.33,1.7
2016-04-08 00:00:00+00:00,0.24,1.2
2016-04-09 00:00:00+00:00,0.34,1.6
2016-04-10 00:00:00+00:00,1.75,3.1
2016-04-11 00:00:00+00:00,3.4,4.4
2016-04-12 00:00:00+00:00,3.4,4.1
2016-04-13 00:00:00+00:00,0.89,2.7
2016-04-14 00:00:00+00:00,1.27,2.8
2016-04-15 00:00:00+00:00,1.32,3.2
2016-04-16 00:00:00+00:00,1.88,4.5
2016-04-17 00:00:00+00:00,0.33,1.5
2016-04-18 00:00:00+00:00,0.46,1.7
2016-04-19 00:00:00+00:00,1.66,2.8
2016-04-20 00:00:00+00:00,3.56,4.1
2016-04-21 00:00:00+00:00,4.38,4.7
2016-04-22 00:00:00+00:00,2.94,4.2
2016-04-23 00:00:00+00:00,0.33,1.5
2016-04-24 00:00:00+00:00,1.39,2.6
2016-04-25 00:00:00+00:00,1.83,2.6
2016-04-26 00:00:00+00:00,0.9,2.5
2016-04-27 00:00:00+00:00,2.6,2.9
2016-04-28 00:00:00+00:00,2.69,3.1
2016-04-29 00:00:00+00:00,3.88,3.7
2016-04-30 00:00:00+00:00,2.99,4.3
2016-05-01 00:00:00+00:00,0.33,1.4
2016-05-02 00:00:00+00:00,0.26,1.0
2016-05-03 00:00:00+00:00,0.6,2.3
2016-05-04 00:00:00+00:00,2.4,3.4
2016-05-05 00:00:00+00:00,5.75,5.3
2016-05-06 00:00:00+00:00,6.55,6.0
2016-05-07 00:00:00+00:00,5.0,5.3
2016-05-08 00:00:00+00:00,4.7,5.2
2016-05-09 00:00:00+00:00,2.09,5.2
2016-05-10 00:00:00+00:00,2.06,5.3
2016-05-11 00:00:00+00:00,1.23,3.9
2016-05-12 00:00:00+00:00,0.3,1.5
2016-05-13 00:00:00+00:00,0.23,1.4
2016-05-14 00:00:00+00:00,0.49,2.2
2016-05-15 00:00:00+00:00,2.03,3.6
2016-05-16 00:00:00+00:00,1.09,2.8
2016-05-17 00:00:00+00:00,1.04,2.9
2016-05-18 00:00:00+00:00,4.23,4.5
2016-05-19 00:00:00+00:00,0.39,1.9
2016-05-20 00:00:00+00:00,3.8,4.6
2016-05-21 00:00:00+00:00,5.06,5.4
2016-05-22 00:00:00+00:00,6.2,7.3
2016-05-23 00:00:00+00:00,0.28,1.6
2016-05-24 00:00:00+00:00,0.52,2.7
2016-05-25 00:00:00+00:00,4.59,4.9
2016-05-26 00:00:00+00:00,4.26,4.9
2016-05-27 00:00:00+00:00,4.41,5.7
2016-05-28 00:00:00+00:00,3.16,4.7
2016-05-29 00:00:00+00:00,0.36,2.2
2016-05-30 00:00:00+00:00,0.4,2.7
2016-05-31 00:00:00+00:00,1.58,3.6
2016-06-01 00:00:00+00:00,1.39,3.9
2016-06-02 00:00:00+00:00,1.15,3.6
2016-06-03 00:00:00+00:00,0.63,2.9
2016-06-04 00:00:00+00:00,0.25,1.7
2016-06-05 00:00:00+00:00,1.06,3.4
2016-06-06 00:00:00+00:00,3.3,5.4
2016-06-07 00:00:00+00:00,3.4,5.7
2016-06-08 00:00:00+00:00,0.62,2.9
2016-06-09 00:00:00+00:00,0.39,1.5
2016-06-10 00:00:00+00:00,5.45,5.6
2016-06-11 00:00:00+00:00,0.33,2.3
2016-06-12 00:00:00+00:00,0.87,3.3
2016-06-13 00:00:00+00:00,0.67,3.0
2016-06-14 00:00:00+00:00,0.94,3.4
2016-06-15 00:00:00+00:00,1.86,3.8
2016-06-16 00:00:00+00:00,0.39,1.9
2016-06-17 00:00:00+00:00,2.41,3.7
2016-06-18 00:00:00+00:00,2.24,4.5
2016-06-19 00:00:00+00:00,0.79,2.9
2016-06-20 00:00:00+00:00,3.22,5.0
2016-06-21 00:00:00+00:00,0.79,3.5
2016-06-22 00:00:00+00:00,4.82,6.0
2016-06-23 00:00:00+00:00,6.38,7.0
2016-06-24 00:00:00+00:00,4.78,6.4
2016-06-25 00:00:00+00:00,1.19,3.4
2016-06-26 00:00:00+00:00,0.43,2.2
2016-06-27 00:00:00+00:00,2.2,4.2
2016-06-28 00:00:00+00:00,5.36,5.6
2016-06-29 00:00:00+00:00,4.46,5.4
2016-06-30 00:00:00+00:00,1.99,4.4
2016-07-01 00:00:00+00:00,4.25,5.6
2016-07-02 00:00:00+00:00,1.34,3.7
2016-07-03 00:00:00+00:00,3.92,5.4
2016-07-04 00:00:00+00:00,4.97,5.6
2016-07-05 00:00:00+00:00,2.16,4.4
2016-07-06 00:00:00+00:00,3.84,5.5
2016-07-07 00:00:00+00:00,5.45,5.7
2016-07-08 00:00:00+00:00,3.2,5.4
2016-07-09 00:00:00+00:00,1.16,3.5
2016-07-10 00:00:00+00:00,5.89,6.5
2016-07-11 00:00:00+00:00,3.81,5.9
2016-07-12 00:00:00+00:00,0.42,2.1
2016-07-13 00:00:00+00:00,0.36,1.6
2016-07-14 00:00:00+00:00,0.55,2.0
2016-07-15 00:00:00+00:00,0.79,2.5
2016-07-16 00:00:00+00:00,4.87,4.8
2016-07-17 00:00:00+00:00,5.36,5.2
2016-07-18 00:00:00+00:00,5.31,5.5
2016-07-19 00:00:00+00:00,6.25,6.2
2016-07-20 00:00:00+00:00,6.21,6.2
2016-07-21 00:00:00+00:00,1.75,4.0
2016-07-22 00:00:00+00:00,0.54,2.7
2016-07-23 00:00:00+00:00,0.69,2.3
2016-07-24 00:00:00+00:00,3.3,5.0
2016-07-25 00:00:00+00:00,1.09,3.8
2016-07-26 00:00:00+00:00,2.32,4.5
2016-07-27 00:00:00+00:00,0.97,3.1
2016-07-28 00:00:00+00:00,2.63,4.2
2016-07-29 00:00:00+00:00,3.0,4.7
2016-07-30 00:00:00+00:00,3.54,5.3
2016-07-31 00:00:00+00:00,0.58,2.4
2016-08-01 00:00:00+00:00,1.06,3.5
2016-08-02 00:00:00+00:00,1.11,3.3
2016-08-03 00:00:00+00:00,3.33,4.7
2016-08-04 00:00:00+00:00,4.12,5.6
2016-08-05 00:00:00+00:00,0.23,1.2
2016-08-06 00:00:00+00:00,2.1,3.9
2016-08-07 00:00:00+00:00,4.04,4.6
2016-08-08 00:00:00+00:00,4.57,5.1
2016-08-09 00:00:00+00:00,0.48,2.0
2016-08-10 00:00:00+00:00,0.87,2.5
2016-08-11 00:00:00+00:00,2.79,3.6
2016-08-12 00:00:00+00:00,0.64,2.2
2016-08-13 00:00:00+00:00,4.1,4.7
2016-08-14 00:00:00+00:00,4.03,5.0
2016-08-15 00:00:00+00:00,2.36,4.2
2016-08-16 00:00:00+00:00,2.91,4.2
2016-08-17 00:00:00+00:00,0.53,2.3
2016-08-18 00:00:00+00:00,1.32,3.4
2016-08-19 00:00:00+00:00,1.01,3.1
2016-08-20 00:00:00+00:00,0.71,2.1
2016-08-21 00:00:00+00:00,1.8,3.8
2016-08-22 00:00:00+00:00,3.86,4.2
2016-08-23 00:00:00+00:00,3.79,4.2
2016-08-24 00:00:00+00:00,3.66,4.5
2016-08-25 00:00:00+00:00,3.48,4.6
2016-08-26 00:00:00+00:00,3.73,4.8
2016-08-27 00:00:00+00:00,4.07,4.9
2016-08-28 00:00:00+00:00,3.24,4.5
2016-08-29 00:00:00+00:00,0.85,2.6
2016-08-30 00:00:00+00:00,2.05,3.8
2016-08-31 00:00:00+00:00,2.73,3.9
2016-09-01 00:00:00+00:00,2.39,3.7
2016-09-02 00:00:00+00:00,2.99,3.9
2016-09-03 00:00:00+00:00,2.29,3.7
2016-09-04 00:00:00+00:00,0.85,2.9
2016-09-05 00:00:00+00:00,0.32,1.5
2016-09-06 00:00:00+00:00,2.05,3.3
2016-09-07 00:00:00+00:00,3.09,3.8
2016-09-08 00:00:00+00:00,3.29,4.1
2016-09-09 00:00:00+00:00,2.84,3.5
2016-09-10 00:00:00+00:00,2.33,3.6
2016-09-11 00:00:00+00:00,2.0,3.4
2016-09-12 00:00:00+00:00,2.74,3.9
2016-09-13 00:00:00+00:00,3.36,4.2
2016-09-14 00:00:00+00:00,3.57,4.0
2016-09-15 00:00:00+00:00,1.12,3.3
2016-09-16 00:00:00+00:00,0.54,1.9
2016-09-17 00:00:00+00:00,0.31,1.9
2016-09-18 00:00:00+00:00,0.3,1.7
2016-09-19 00:00:00+00:00,0.13,0.8
2016-09-20 00:00:00+00:00,1.08,2.4
2016-09-21 00:00:00+00:00,1.17,2.2
2016-09-22 00:00:00+00:00,1.78,2.4
2016-09-23 00:00:00+00:00,0.97,2.4
2016-09-24 00:00:00+00:00,2.03,2.6
2016-09-25 00:00:00+00:00,2.3,3.0
2016-09-26 00:00:00+00:00,1.76,2.4
2016-09-27 00:00:00+00:00,1.04,2.1
2016-09-28 00:00:00+00:00,1.96,2.4
2016-09-29 00:00:00+00:00,2.16,2.5
2016-09-30 00:00:00+00:00,2.23,2.4
2016-10-01 00:00:00+00:00,0.63,2.5
2016-10-02 00:00:00+00:00,0.23,1.3
2016-10-03 00:00:00+00:00,0.78,1.5
2016-10-04 00:00:00+00:00,1.52,2.0
2016-10-05 00:00:00+00:00,1.01,1.6
2016-10-06 00:00:00+00:00,1.26,1.4
2016-10-07 00:00:00+00:00,1.41,1.7
2016-10-08 00:00:00+00:00,0.65,1.6
2016-10-09 00:00:00+00:00,0.26,1.0
2016-10-10 00:00:00+00:00,0.31,1.1
2016-10-11 00:00:00+00:00,0.58,1.5
2016-10-12 00:00:00+00:00,1.67,1.5
2016-10-13 00:00:00+00:00,0.56,2.8
2016-10-14 00:00:00+00:00,0.4,2.2
2016-10-15 00:00:00+00:00,0.45,1.2
2016-10-16 00:00:00+00:00,1.43,1.9
2016-10-17 00:00:00+00:00,0.23,1.1
2016-10-18 00:00:00+00:00,0.49,1.2
2016-10-19 00:00:00+00:00,0.33,1.4
2016-10-20 00:00:00+00:00,0.96,1.1
2016-10-21 00:00:00+00:00,0.52,0.9
2016-10-22 00:00:00+00:00,0.75,1.0
2016-10-23 00:00:00+00:00,0.97,2.9
2016-10-24 00:00:00+00:00,0.71,3.2
2016-10-25 00:00:00+00:00,0.14,1.0
2016-10-26 00:00:00+00:00,0.09,0.6
2016-10-27 00:00:00+00:00,0.7,1.0
2016-10-28 00:00:00+00:00,1.08,1.2
2016-10-29 00:00:00+00:00,0.74,0.9
2016-10-30 00:00:00+00:00,0.88,0.9
2016-10-31 00:00:00+00:00,0.7,0.9
2016-11-01 00:00:00+00:00,1.03,0.9
2016-11-02 00:00:00+00:00,0.74,1.0
2016-11-03 00:00:00+00:00,0.96,0.9
2016-11-04 00:00:00+00:00,1.09,1.7
2016-11-05 00:00:00+00:00,0.61,2.5
2016-11-06 00:00:00+00:00,0.09,0.7
2016-11-07 00:00:00+00:00,0.18,0.5
2016-11-08 00:00:00+00:00,0.81,0.5
2016-11-09 00:00:00+00:00,0.34,1.1
2016-11-10 00:00:00+00:00,0.12,0.4
2016-11-11 00:00:00+00:00,0.14,0.7
2016-11-12 00:00:00+00:00,0.48,0.7
2016-11-13 00:00:00+00:00,0.22,0.6
2016-11-14 00:00:00+00:00,0.16,0.5
2016-11-15 00:00:00+00:00,0.35,0.7
2016-11-16 00:00:00+00:00,0.2,0.7
2016-11-17 00:00:00+00:00,0.59,0.7
2016-11-18 00:00:00+00:00,0.29,2.4
2016-11-19 00:00:00+00:00,0.07,0.5
2016-11-20 00:00:00+00:00,0.45,2.2
2016-11-21 00:00:00+00:00,0.32,2.9
2016-11-22 00:00:00+00:00,0.66,3.0
2016-11-23 00:00:00+00:00,0.24,1.6
2016-11-24 00:00:00+00:00,0.39,2.4
2016-11-25 00:00:00+00:00,0.13,1.0
2016-11-26 00:00:00+00:00,0.12,0.5
2016-11-27 00:00:00+00:00,0.14,0.5
2016-11-28 00:00:00+00:00,0.24,0.7
2016-11-29 00:00:00+00:00,0.53,0.3
2016-11-30 00:00:00+00:00,0.7,0.3
2016-12-01 00:00:00+00:00,0.35,0.5
2016-12-02 00:00:00+00:00,0.53,0.2
2016-12-03 00:00:00+00:00,0.48,0.3
2016-12-04 00:00:00+00:00,0.7,0.6
2016-12-05 00:00:00+00:00,0.83,0.6
2016-12-06 00:00:00+00:00,0.83,0.7
2016-12-07 00:00:00+00:00,0.79,0.6
2016-12-08 00:00:00+00:00,0.85,0.5
2016-12-09 00:00:00+00:00,0.59,0.6
2016-12-10 00:00:00+00:00,0.76,0.6
2016-12-11 00:00:00+00:00,0.33,0.3
2016-12-12 00:00:00+00:00,0.39,0.2
2016-12-13 00:00:00+00:00,0.64,0.6
2016-12-14 00:00:00+00:00,0.59,0.2
2016-12-15 00:00:00+00:00,0.45,0.4
2016-12-16 00:00:00+00:00,0.26,0.2
2016-12-17 00:00:00+00:00,0.46,0.3
2016-12-18 00:00:00+00:00,0.46,0.3
2016-12-19 00:00:00+00:00,0.48,1.0
2016-12-20 00:00:00+00:00,0.2,1.4
2016-12-21 00:00:00+00:00,0.03,0.2
2016-12-22 00:00:00+00:00,0.15,0.2
2016-12-23 00:00:00+00:00,0.28,0.3
2016-12-24 00:00:00+00:00,0.17,0.3
2016-12-25 00:00:00+00:00,0.05,0.4
2016-12-26 00:00:00+00:00,0.25,0.6
2016-12-27 00:00:00+00:00,0.21,0.2
2016-12-28 00:00:00+00:00,0.32,0.2
2016-12-29 00:00:00+00:00,0.42,0.3
2016-12-30 00:00:00+00:00,0.26,0.2
2016-12-31 00:00:00+00:00,0.24,0.2
2017-01-01 00:00:00+00:00,0.44,0.6
2017-01-02 00:00:00+00:00,0.19,0.3
2017-01-03 00:00:00+00:00,0.3,0.3
2017-01-04 00:00:00+00:00,0.07,0.6
2017-01-05 00:00:00+00:00,0.08,0.9
2017-01-06 00:00:00+00:00,0.24,0.2
2017-01-07 00:00:00+00:00,0.08,0.3
2017-01-08 00:00:00+00:00,0.03,0.2
2017-01-09 00:00:00+00:00,0.23,0.2
2017-01-10 00:00:00+00:00,0.07,0.3
2017-01-11 00:00:00+00:00,0.13,0.2
2017-01-12 00:00:00+00:00,0.11,0.5
2017-01-13 00:00:00+00:00,0.06,1.1
2017-01-14 00:00:00+00:00,0.03,0.3
2017-01-15 00:00:00+00:00,0.07,0.2
2017-01-16 00:00:00+00:00,0.07,0.4
2017-01-17 00:00:00+00:00,0.16,0.4
2017-01-18 00:00:00+00:00,0.21,0.2
2017-01-19 00:00:00+00:00,0.16,0.2
2017-01-20 00:00:00+00:00,0.11,0.2
2017-01-21 00:00:00+00:00,0.22,0.5
2017-01-22 00:00:00+00:00,0.37,1.3
2017-01-23 00:00:00+00:00,0.2,0.4
2017-01-24 00:00:00+00:00,0.03,0.2
2017-01-25 00:00:00+00:00,0.15,0.2
2017-01-26 00:00:00+00:00,0.19,0.6
2017-01-27 00:00:00+00:00,0.42,1.9
2017-01-28 00:00:00+00:00,0.23,1.5
2017-01-29 00:00:00+00:00,0.3,0.5
2017-01-30 00:00:00+00:00,0.07,0.8
2017-01-31 00:00:00+00:00,0.02,0.4
2017-02-01 00:00:00+00:00,0.04,0.6
2017-02-02 00:00:00+00:00,0.23,2.0
2017-02-03 00:00:00+00:00,0.11,1.0
2017-02-04 00:00:00+00:00,0.15,1.3
2017-02-05 00:00:00+00:00,0.06,1.1
2017-02-06 00:00:00+00:00,0.05,0.6
2017-02-07 00:00:00+00:00,0.11,0.8
2017-02-08 00:00:00+00:00,0.05,0.6
2017-02-09 00:00:00+00:00,0.23,0.8
2017-02-10 00:00:00+00:00,0.11,0.6
2017-02-11 00:00:00+00:00,0.37,1.5
2017-02-12 00:00:00+00:00,0.51,2.3
2017-02-13 00:00:00+00:00,0.69,2.7
2017-02-14 00:00:00+00:00,0.7,2.4
2017-02-15 00:00:00+00:00,0.75,1.9
2017-02-16 00:00:00+00:00,0.76,1.6
2017-02-17 00:00:00+00:00,0.09,0.8
2017-02-18 00:00:00+00:00,0.47,1.1
2017-02-19 00:00:00+00:00,0.71,1.5
2017-02-20 00:00:00+00:00,0.62,1.1
2017-02-21 00:00:00+00:00,0.09,0.7
2017-02-22 00:00:00+00:00,0.45,1.4
2017-02-23 00:00:00+00:00,1.04,3.1
2017-02-24 00:00:00+00:00,0.15,1.8
2017-02-25 00:00:00+00:00,0.93,1.7
2017-02-26 00:00:00+00:00,0.27,1.2
2017-02-27 00:00:00+00:00,0.98,3.1
2017-02-28 00:00:00+00:00,0.13,1.2
2017-03-01 00:00:00+00:00,0.33,1.3
2017-03-02 00:00:00+00:00,0.32,1.3
2017-03-03 00:00:00+00:00,0.82,3.2
2017-03-04 00:00:00+00:00,0.77,3.4
2017-03-05 00:00:00+00:00,0.37,1.5
2017-03-06 00:00:00+00:00,0.17,1.2
2017-03-07 00:00:00+00:00,0.46,1.7
2017-03-08 00:00:00+00:00,0.46,1.5
2017-03-09 00:00:00+00:00,0.08,0.6
2017-03-10 00:00:00+00:00,1.05,1.9
2017-03-11 00:00:00+00:00,1.56,2.4
2017-03-12 00:00:00+00:00,1.87,2.3
2017-03-13 00:00:00+00:00,1.58,2.2
2017-03-14 00:00:00+00:00,1.85,2.3
2017-03-15 00:00:00+00:00,2.01,2.7
2017-03-16 00:00:00+00:00,2.17,2.9
2017-03-17 00:00:00+00:00,2.23,3.1
2017-03-18 00:00:00+00:00,0.19,1.0
2017-03-19 00:00:00+00:00,0.18,1.2
2017-03-20 00:00:00+00:00,1.37,2.4
2017-03-21 00:00:00+00:00,0.48,1.9
2017-03-22 00:00:00+00:00,0.13,1.0
2017-03-23 00:00:00+00:00,1.23,3.1
2017-03-24 00:00:00+00:00,0.5,3.1
2017-03-25 00:00:00+00:00,2.18,3.6
2017-03-26 00:00:00+00:00,0.28,1.1
2017-03-27 00:00:00+00:00,2.55,3.6
2017-03-28 00:00:00+00:00,2.66,3.1
2017-03-29 00:00:00+00:00,2.58,3.1
2017-03-30 00:00:00+00:00,2.98,3.6
2017-03-31 00:00:00+00:00,3.99,5.1
2017-04-01 00:00:00+00:00,2.52,4.2
2017-04-02 00:00:00+00:00,1.85,2.8
2017-04-03 00:00:00+00:00,2.35,3.5
2017-04-04 00:00:00+00:00,0.39,1.6
2017-04-05 00:00:00+00:00,0.48,1.8
2017-04-06 00:00:00+00:00,2.14,2.9
2017-04-07 00:00:00+00:00,2.05,3.1
2017-04-08 00:00:00+00:00,3.16,3.6
2017-04-09 00:00:00+00:00,3.66,4.2
2017-04-10 00:00:00+00:00,3.36,4.0
2017-04-11 00:00:00+00:00,1.88,3.0
2017-04-12 00:00:00+00:00,3.54,3.8
2017-04-13 00:00:00+00:00,2.58,3.4
2017-04-14 00:00:00+00:00,2.86,3.3
2017-04-15 00:00:00+00:00,0.66,2.6
2017-04-16 00:00:00+00:00,0.24,1.3
2017-04-17 00:00:00+00:00,0.31,1.8
2017-04-18 00:00:00+00:00,0.42,1.4
2017-04-19 00:00:00+00:00,1.06,2.2
2017-04-20 00:00:00+00:00,3.52,2.9
2017-04-21 00:00:00+00:00,4.59,3.4
2017-04-22 00:00:00+00:00,4.02,4.1
2017-04-23 00:00:00+00:00,3.02,3.5
2017-04-24 00:00:00+00:00,4.25,4.1
2017-04-25 00:00:00+00:00,0.93,3.0
2017-04-26 00:00:00+00:00,0.21,1.0
2017-04-27 00:00:00+00:00,0.22,1.0
2017-04-28 00:00:00+00:00,0.21,0.9
2017-04-29 00:00:00+00:00,3.7,3.7
2017-04-30 00:00:00+00:00,5.74,5.2
2017-05-01 00:00:00+00:00,0.42,1.7
2017-05-02 00:00:00+00:00,2.53,3.6
2017-05-03 00:00:00+00:00,1.91,3.3
2017-05-04 00:00:00+00:00,0.81,2.2
2017-05-05 00:00:00+00:00,3.32,4.2
2017-05-06 00:00:00+00:00,1.23,3.4
2017-05-07 00:00:00+00:00,0.35,1.9
2017-05-08 00:00:00+00:00,0.36,1.7
2017-05-09 00:00:00+00:00,3.07,3.7
2017-05-10 00:00:00+00:00,5.66,5.3
2017-05-11 00:00:00+00:00,2.19,4.8
2017-05-12 00:00:00+00:00,3.15,4.6
2017-05-13 00:00:00+00:00,2.58,4.5
2017-05-14 00:00:00+00:00,1.68,3.9
2017-05-15 00:00:00+00:00,2.18,4.1
2017-05-16 00:00:00+00:00,5.84,5.5
2017-05-17 00:00:00+00:00,6.66,6.2
2017-05-18 00:00:00+00:00,4.2,6.0
2017-05-19 00:00:00+00:00,0.88,3.5
2017-05-20 00:00:00+00:00,0.93,2.4
2017-05-21 00:00:00+00:00,3.98,4.8
2017-05-22 00:00:00+00:00,5.47,5.7
2017-05-23 00:00:00+00:00,4.91,5.4
2017-05-24 00:00:00+00:00,2.39,4.6
2017-05-25 00:00:00+00:00,4.4,5.6
2017-05-26 00:00:00+00:00,6.0,5.9
2017-05-27 00:00:00+00:00,6.37,6.5
2017-05-28 00:00:00+00:00,6.72,6.5
2017-05-29 00:00:00+00:00,5.81,6.6
2017-05-30 00:00:00+00:00,4.87,6.1
2017-05-31 00:00:00+00:00,3.85,5.7
2017-06-01 00:00:00+00:00,2.37,4.7
2017-06-02 00:00:00+00:00,3.11,4.9
2017-06-03 00:00:00+00:00,4.19,5.5
2017-06-04 00:00:00+00:00,1.12,3.4
2017-06-05 00:00:00+00:00,0.36,2.3
2017-06-06 00:00:00+00:00,0.35,2.0
2017-06-07 00:00:00+00:00,4.26,4.7
2017-06-08 00:00:00+00:00,6.12,5.4
2017-06-09 00:00:00+00:00,3.43,5.2
2017-06-10 00:00:00+00:00,3.01,5.2
2017-06-11 00:00:00+00:00,6.32,6.6
2017-06-12 00:00:00+00:00,2.44,4.9
2017-06-13 00:00:00+00:00,4.55,5.8
2017-06-14 00:00:00+00:00,0.47,2.3
2017-06-15 00:00:00+00:00,3.41,5.3
2017-06-16 00:00:00+00:00,1.56,4.3
2017-06-17 00:00:00+00:00,5.58,6.3
2017-06-18 00:00:00+00:00,5.81,6.0
2017-06-19 00:00:00+00:00,6.26,6.6
2017-06-20 00:00:00+00:00,6.5,6.9
2017-06-21 00:00:00+00:00,5.81,6.4
2017-06-22 00:00:00+00:00,6.81,7.1
2017-06-23 00:00:00+00:00,3.61,5.2
2017-06-24 00:00:00+00:00,4.67,6.0
2017-06-25 00:00:00+00:00,1.28,3.2
2017-06-26 00:00:00+00:00,5.35,6.5
2017-06-27 00:00:00+00:00,1.05,3.6
2017-06-28 00:00:00+00:00,0.34,1.7
2017-06-29 00:00:00+00:00,0.9,3.0
2017-06-30 00:00:00+00:00,3.42,4.3
2017-07-01 00:00:00+00:00,1.03,3.3
2017-07-02 00:00:00+00:00,0.46,2.1
2017-07-03 00:00:00+00:00,3.79,5.4
2017-07-04 00:00:00+00:00,5.3,5.6
2017-07-05 00:00:00+00:00,6.29,6.4
2017-07-06 00:00:00+00:00,7.44,6.8
2017-07-07 00:00:00+00:00,4.73,6.1
2017-07-08 00:00:00+00:00,3.33,5.4
2017-07-09 00:00:00+00:00,1.79,3.8
2017-07-10 00:00:00+00:00,0.8,3.2
2017-07-11 00:00:00+00:00,1.52,3.8
2017-07-12 00:00:00+00:00,2.52,4.5
2017-07-13 00:00:00+00:00,4.31,5.7
2017-07-14 00:00:00+00:00,0.61,2.5
2017-07-15 00:00:00+00:00,1.53,3.5
2017-07-16 00:00:00+00:00,3.79,4.9
2017-07-17 00:00:00+00:00,6.14,5.9
2017-07-18 00:00:00+00:00,5.58,6.7
2017-07-19 00:00:00+00:00,5.44,6.2
2017-07-20 00:00:00+00:00,1.41,3.3
2017-07-21 00:00:00+00:00,3.91,5.5
2017-07-22 00:00:00+00:00,4.1,5.7
2017-07-23 00:00:00+00:00,2.51,4.5
2017-07-24 00:00:00+00:00,0.38,1.7
2017-07-25 00:00:00+00:00,0.41,2.0
2017-07-26 00:00:00+00:00,0.29,1.6
2017-07-27 00:00:00+00:00,0.67,2.8
2017-07-28 00:00:00+00:00,1.68,3.9
2017-07-29 00:00:00+00:00,3.84,5.0
2017-07-30 00:00:00+00:00,3.46,6.2
2017-07-31 00:00:00+00:00,3.91,5.7
2017-08-01 00:00:00+00:00,5.83,7.7
2017-08-02 00:00:00+00:00,2.98,4.7
2017-08-03 00:00:00+00:00,3.95,5.2
2017-08-04 00:00:00+00:00,2.22,4.4
2017-08-05 00:00:00+00:00,3.35,5.5
2017-08-06 00:00:00+00:00,0.47,1.9
2017-08-07 00:00:00+00:00,4.87,5.0
2017-08-08 00:00:00+00:00,0.76,3.0
2017-08-09 00:00:00+00:00,1.63,3.6
2017-08-10 00:00:00+00:00,0.43,1.8
2017-08-11 00:00:00+00:00,0.29,1.4
2017-08-12 00:00:00+00:00,0.51,2.2
2017-08-13 00:00:00+00:00,3.77,4.5
2017-08-14 00:00:00+00:00,4.84,5.5
2017-08-15 00:00:00+00:00,4.8,5.5
2017-08-16 00:00:00+00:00,1.35,3.7
2017-08-17 00:00:00+00:00,3.24,4.9
2017-08-18 00:00:00+00:00,2.62,4.9
2017-08-19 00:00:00+00:00,0.52,2.5
2017-08-20 00:00:00+00:00,2.06,3.4
2017-08-21 00:00:00+00:00,0.59,2.1
2017-08-22 00:00:00+00:00,3.42,4.3
2017-08-23 00:00:00+00:00,3.34,4.3
2017-08-24 00:00:00+00:00,3.3,4.8
2017-08-25 00:00:00+00:00,3.84,4.6
